2020-08-12	1597190400	11567066722511	0
2020-08-11	1597104000	11397039450146	0
2020-08-10	1597017600	11885451397024	0
2020-08-09	1596931200	11666673083738	0
2020-08-08	1596844800	11758323338153	0
2020-08-07	1596758400	11592016894437	0
2020-08-06	1596672000	11777538369034	0
2020-08-05	1596585600	11738742931047	0
2020-08-04	1596499200	11196177622180	0
2020-08-03	1596412800	11228303771320	0
2020-08-02	1596326400	11070059688711	0
2020-08-01	1596240000	11797816325549	0
2020-07-31	1596153600	11336032192675	0
2020-07-30	1596067200	11100383358723	0
2020-07-29	1595980800	11084616889704	0
2020-07-28	1595894400	10905328257283	0
2020-07-27	1595808000	11016823968704	0
2020-07-26	1595721600	9921922095493	0
2020-07-25	1595635200	9697515158668	0
2020-07-24	1595548800	9547494177357	0
2020-07-23	1595462400	9600611539764	0
2020-07-22	1595376000	9523658036525	0
2020-07-21	1595289600	9384637280301	0
2020-07-20	1595203200	9162179687978	0
2020-07-19	1595116800	9207293260351	0
2020-07-18	1595030400	9169952206175	0
2020-07-17	1594944000	9156427377405	0
2020-07-16	1594857600	9135106244183	0
2020-07-15	1594771200	9200648754650	0
2020-07-14	1594684800	9253721450557	0
2020-07-13	1594598400	9242639686936	0
2020-07-12	1594512000	9297137398499	0
2020-07-11	1594425600	9230979937074	0
2020-07-10	1594339200	9276580057192	0
2020-07-09	1594252800	9239746147902	0
2020-07-08	1594166400	9428606013606	0
2020-07-07	1594080000	9257371172247	0
2020-07-06	1593993600	9339715305852	0
2020-07-05	1593907200	9077942345453	0
2020-07-04	1593820800	9131495458412	0
2020-07-03	1593734400	9069815385774	0
2020-07-02	1593648000	9081573978910	0
2020-07-01	1593561600	9228082821044	0
2020-06-30	1593475200	9136040257457	0
2020-06-29	1593388800	9179411116214	0
2020-06-28	1593302400	9126119998539	0
2020-06-27	1593216000	9014405432599	0
2020-06-26	1593129600	9162617898746	0
2020-06-25	1593043200	9253790441841	0
2020-06-24	1592956800	9302941246255	0
2020-06-23	1592870400	9619310235827	0
2020-06-22	1592784000	9683933631810	0
2020-06-21	1592697600	9295515456527	0
2020-06-20	1592611200	9351832000427	0
2020-06-19	1592524800	9316226995996	0
2020-06-18	1592438400	9393868924654	0
2020-06-17	1592352000	9461519582144	0
2020-06-16	1592265600	9522880923528	0
2020-06-15	1592179200	9422305416409	0
2020-06-14	1592092800	9352512538141	0
2020-06-13	1592006400	9470194859489	0
2020-06-12	1591920000	9464718260865	0
2020-06-11	1591833600	9304399497146	0
2020-06-10	1591747200	9864195678036	0
2020-06-09	1591660800	9771820948992	0
2020-06-08	1591574400	9774133918383	0
2020-06-07	1591488000	9747856807497	0
2020-06-06	1591401600	9661568387778	0
2020-06-05	1591315200	9636570304688	0
2020-06-04	1591228800	9793271321790	0
2020-06-03	1591142400	9654855411483	0
2020-06-02	1591056000	9542709506676	0
2020-06-01	1590969600	10167402716008	0
2020-05-31	1590883200	9454105516725	0
2020-05-30	1590796800	9694273434848	0
2020-05-29	1590710400	9415670494725	0
2020-05-28	1590624000	9540936504363	0
2020-05-27	1590537600	9177549169961	0
2020-05-26	1590451200	8855989829410	0
2020-05-25	1590364800	8894327429246	0
2020-05-24	1590278400	8765900390232	0
2020-05-23	1590192000	9178757641698	0
2020-05-22	1590105600	9167548507265	0
2020-05-21	1590019200	9059871783777	0
2020-05-20	1589932800	9519329840978	0
2020-05-19	1589846400	9769895544978	0
2020-05-18	1589760000	9724567636323	0
2020-05-17	1589673600	9672109015684	0
2020-05-16	1589587200	9383519750548	0
2020-05-15	1589500800	9307561701696	0
2020-05-14	1589414400	9772438556695	0
2020-05-13	1589328000	9298001841958	0
2020-05-12	1589241600	8804984468115	0
2020-05-11	1589155200	8583604045247	0
2020-05-10	1589068800	8747339336473	0
2020-05-09	1588982400	9554216376872	0
2020-05-08	1588896000	9814400817443	0
2020-05-07	1588809600	9943631675014	0
2020-05-06	1588723200	9170342930960	0
2020-05-05	1588636800	9013045880952	0
2020-05-04	1588550400	8876401349039	0
2020-05-03	1588464000	8895401327960	0
2020-05-02	1588377600	8973683542098	0
2020-05-01	1588291200	8822562075026	0
2020-04-30	1588204800	8629225397590	0
2020-04-29	1588118400	8756427416307	0
2020-04-28	1588032000	7747510263013	0
2020-04-27	1587945600	7772739891966	0
2020-04-26	1587859200	7676112823842	0
2020-04-25	1587772800	7536121952295	0
2020-04-24	1587686400	7499599961892	0
2020-04-23	1587600000	7470507761039	0
2020-04-22	1587513600	7114279112919	0
2020-04-21	1587427200	6848632954580	0
2020-04-20	1587340800	6850014587444	0
2020-04-19	1587254400	7130802845592	0
2020-04-18	1587168000	7238813999982	0
2020-04-17	1587081600	7038544102498	0
2020-04-16	1586995200	7095723992935	0
2020-04-15	1586908800	6632633867550	0
2020-04-14	1586822400	6860026011278	0
2020-04-13	1586736000	6841808244666	0
2020-04-12	1586649600	6925828475568	0
2020-04-11	1586563200	6873738524108	0
2020-04-10	1586476800	6870159673057	0
2020-04-09	1586390400	7287828928937	0
2020-04-08	1586304000	7350847012650	0
2020-04-07	1586217600	7197669188418	0
2020-04-06	1586131200	7317027619319	0
2020-04-05	1586044800	6789732157002	0
2020-04-04	1585958400	6847445950011	0
2020-04-03	1585872000	6733667480769	0
2020-04-02	1585785600	6797838573991	0
2020-04-01	1585699200	6591466748410	0
2020-03-31	1585612800	6419060999071	0
2020-03-30	1585526400	6397716177481	0
2020-03-29	1585440000	5900006585031	0
2020-03-28	1585353600	6241956890205	0
2020-03-27	1585267200	6378656391936	0
2020-03-26	1585180800	6736947798631	0
2020-03-25	1585094400	6679399746719	0
2020-03-24	1585008000	6740887504072	0
2020-03-23	1584921600	6465057235512	0
2020-03-22	1584835200	5836556172955	0
2020-03-21	1584748800	6162351079007	0
2020-03-20	1584662400	6211467472707	0
2020-03-19	1584576000	6163652015817	0
2020-03-18	1584489600	5363797911144	0
2020-03-17	1584403200	5322867474491	0
2020-03-16	1584316800	5008440359182	0
2020-03-15	1584230400	5374039138323	0
2020-03-14	1584144000	5200968199503	0
2020-03-13	1584057600	5585038431457	0
2020-03-12	1583971200	4799696383318	0
2020-03-11	1583884800	7932112311909	0
2020-03-10	1583798400	7897141265314	0
2020-03-09	1583712000	7933949977278	0
2020-03-08	1583625600	8045081282543	0
2020-03-07	1583539200	8898958236547	0
2020-03-06	1583452800	9133485034103	0
2020-03-05	1583366400	9062478817977	0
2020-03-04	1583280000	8756306451651	0
2020-03-03	1583193600	8762362408192	0
2020-03-02	1583107200	8907408056830	0
2020-03-01	1583020800	8549340701251	0
2020-02-29	1582934400	8550541951959	0
2020-02-28	1582848000	8750144605519	0
2020-02-27	1582761600	8812547056153	0
2020-02-26	1582675200	8695374107935	0
2020-02-25	1582588800	9327165780323	0
2020-02-24	1582502400	9662360386721	0
2020-02-23	1582416000	9953140109016	0
2020-02-22	1582329600	9663250800451	0
2020-02-21	1582243200	9683663802783	0
2020-02-20	1582156800	9600491436833	0
2020-02-19	1582070400	9612456348260	0
2020-02-18	1581984000	10152939757068	0
2020-02-17	1581897600	9700842004608	0
2020-02-16	1581811200	9939757984886	0
2020-02-15	1581724800	9908084221839	0
2020-02-14	1581638400	10328115008416	0
2020-02-13	1581552000	10229150079749	0
2020-02-12	1581465600	10313911197328	0
2020-02-11	1581379200	10220508924458	0
2020-02-10	1581292800	9859706677059	0
2020-02-09	1581206400	10128723888224	0
2020-02-08	1581120000	9890510298711	0
2020-02-07	1581033600	9878102326096	0
2020-02-06	1580947200	9760277761484	0
2020-02-05	1580860800	9605879401946	0
2020-02-04	1580774400	9175377439615	0
2020-02-03	1580688000	9299273915840	0
2020-02-02	1580601600	9332390335202	0
